Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
6.33,1.5034451612903226,8.800967741935485,-0.13551838709677516,8.989032258064517,0.0,0.0
6.34,1.545058064516129,8.813870967741938,-0.16486645161290417,9.005161290322581,0.0,0.0
6.35,1.5582838709677418,8.823548387096775,-0.19396322580645256,9.018064516129032,0.0,0.0
6.36,1.556993548387097,8.826774193548388,-0.2264148387096784,9.021290322580645,0.0,0.0
6.37,1.5576387096774194,8.83,-0.2637696774193558,9.02774193548387,0.0,0.0
6.38,1.5702193548387098,8.861935483870969,-0.30715677419354936,9.066451612903226,0.0,0.0
6.39,1.6069935483870967,8.931612903225806,-0.35696322580645257,9.148709677419355,0.0,0.0
6.4,1.6544129032258064,9.026451612903225,-0.41118903225806547,9.255161290322581,0.0,0.0
6.41,1.6963483870967742,9.138709677419357,-0.4669632258064526,9.37741935483871,0.0,0.0
6.42,1.7305741935483872,9.271612903225808,-0.5142535483870977,9.515483870967742,0.0,0.0
6.43,1.7370258064516126,9.402258064516129,-0.5442535483870977,9.647096774193548,0.0,0.0
6.44,1.7241225806451612,9.498387096774195,-0.5596729032258073,9.743548387096775,0.0,0.0
6.45,1.7028645161290321,9.574516129032258,-0.5640922580645171,9.81741935483871,0.0,0.0
6.46,1.685348387096774,9.632903225806452,-0.5676083870967752,9.87483870967742,0.0,0.0
6.47,1.6611870967741933,9.663870967741937,-0.5710600000000009,9.905806451612905,0.0,0.0
6.48,1.608058064516129,9.650645161290322,-0.5639954838709687,9.89225806451613,0.0,0.0
6.49,1.5678967741935483,9.649354838709678,-0.5497374193548397,9.891290322580645,0.0,0.0
6.5,1.5589612903225805,9.68709677419355,-0.5277374193548396,9.92935483870968,0.0,0.0
6.51,1.5599290322580643,9.747741935483873,-0.4848987096774203,9.989354838709678,0.0,0.0
6.52,1.548516129032258,9.825806451612904,-0.4234793548387106,10.07,0.0,0.0
6.53,1.5351935483870969,9.92193548387097,-0.36244709677419457,10.172258064516129,0.0,0.0
6.54,1.4951290322580644,10.029677419354842,-0.32229354838709773,10.281612903225808,0.0,0.0
6.55,1.453774193548387,10.141935483870968,-0.306616129032259,10.38774193548387,0.0,0.0
6.56,1.4171290322580645,10.265161290322581,-0.30697096774193644,10.50516129032258,0.0,0.0
6.57,1.366290322580645,10.386129032258065,-0.3183258064516139,10.61483870967742,0.0,0.0
6.58,1.3181935483870968,10.49483870967742,-0.3374803225806461,10.711612903225806,0.0,0.0
6.59,1.2729032258064517,10.586129032258064,-0.35654806451613,10.794838709677421,0.0,0.0
6.6,1.2268064516129031,10.652580645161292,-0.36670935483871064,10.850645161290323,0.0,0.0
6.61,1.162774193548387,10.690322580645162,-0.3675738709677429,10.876129032258065,0.0,0.0
6.62,1.0792258064516127,10.707096774193548,-0.3733029032258074,10.878064516129033,0.0,0.0
6.63,0.9826129032258064,10.71,-0.38664806451613004,10.86225806451613,0.0,0.0
6.64,0.8877419354838708,10.68677419354839,-0.402106129032259,10.823225806451612,0.0,0.0
6.65,0.8097419354838709,10.633548387096775,-0.41143548387096873,10.760645161290324,0.0,0.0
6.66,0.7513225806451613,10.575161290322582,-0.41227419354838807,10.696774193548388,0.0,0.0
6.67,0.6997419354838709,10.523548387096774,-0.40398387096774285,10.63709677419355,0.0,0.0
6.68,0.6465483870967742,10.467419354838709,-0.3856290322580655,10.573548387096775,0.0,0.0
6.69,0.5926774193548388,10.391290322580645,-0.35917741935483966,10.484838709677419,0.0,0.0
6.7,0.532032258064516,10.290645161290323,-0.32704838709677514,10.369354838709679,0.0,0.0
6.71,0.47654838709677416,10.174193548387098,-0.290274193548388,10.241612903225807,0.0,0.0
6.72,0.440741935483871,10.043225806451614,-0.25185483870967834,10.102903225806452,0.0,0.0
6.73,0.42977419354838703,9.898709677419355,-0.22195161290322676,9.957096774193548,0.0,0.0
6.74,0.42945161290322575,9.757096774193549,-0.20201612903225902,9.816129032258065,0.0,0.0
6.75,0.43667741935483867,9.639354838709679,-0.18859677419354934,9.697419354838711,0.0,0.0
6.76,0.44870967741935486,9.545806451612904,-0.1791129032258074,9.605161290322581,0.0,0.0
6.77,0.4619032258064516,9.485806451612904,-0.16523225806451708,9.545806451612904,0.0,0.0
6.78,0.4865483870967741,9.468387096774196,-0.14407096774193642,9.528709677419355,0.0,0.0
6.79,0.5284193548387097,9.485806451612904,-0.12039354838709773,9.545483870967741,0.0,0.0
6.8,0.5729032258064516,9.50741935483871,-0.10071612903225902,9.566774193548387,0.0,0.0
6.81,0.6151935483870967,9.511290322580646,-0.09674838709677515,9.571290322580646,0.0,0.0
6.82,0.6555806451612902,9.495161290322581,-0.1171838709677429,9.558387096774196,0.0,0.0
6.83,0.6987096774193549,9.469354838709679,-0.16295806451612999,9.532580645161293,0.0,0.0
6.84,0.7374516129032258,9.443548387096776,-0.22637741935483968,9.500322580645163,0.0,0.0
6.85,0.7767096774193548,9.424193548387098,-0.2887967741935494,9.480967741935485,0.0,0.0
6.86,0.7955161290322581,9.417741935483873,-0.3378612903225816,9.477741935483872,0.0,0.0
6.87,0.8118387096774193,9.417741935483873,-0.37586129032258164,9.477741935483872,0.0,0.0
6.88,0.8404193548387097,9.424193548387098,-0.40370000000000095,9.48741935483871,0.0,0.0
6.89,0.8656129032258064,9.440322580645162,-0.41986129032258157,9.506774193548386,0.0,0.0
6.9,0.894774193548387,9.456451612903226,-0.4319903225806461,9.526129032258064,0.0,0.0
6.91,0.9331290322580645,9.466129032258065,-0.4475064516129042,9.54225806451613,0.0,0.0
