Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
28.3,0.323,10.8,-0.582,10.8,0.0,0.0
28.3,-0.0548,10.5,-0.521,10.5,0.0,0.0
28.4,-0.484,10.2,-0.36,10.2,0.0,0.0
28.4,-0.967,9.94,-0.253,9.99,0.0,0.0
28.4,-1.53,9.73,-0.262,9.86,0.0,0.0
28.4,-2.09,9.52,-0.364,9.76,0.0,0.0
28.4,-2.51,9.26,-0.544,9.61,0.0,0.0
28.4,-2.84,9.05,-0.783,9.52,0.0,0.0
28.4,-2.98,8.92,-0.956,9.45,0.0,0.0
28.4,-2.85,8.83,-1.06,9.34,0.0,0.0
28.4,-2.55,8.82,-1.03,9.23,0.0,0.0
28.4,-1.94,8.86,-0.912,9.12,0.0,0.0
28.5,-1.51,9.1,-0.897,9.26,0.0,0.0
28.5,-1.1,9.35,-0.94,9.47,0.0,0.0
28.5,-0.624,9.54,-0.933,9.61,0.0,0.0
28.5,-0.223,9.76,-0.772,9.8,0.0,0.0
28.5,0.135,9.99,-0.463,10.0,0.0,0.0
28.5,0.545,10.2,-0.0862,10.2,0.0,0.0
28.5,1.0,10.4,0.591,10.5,0.0,0.0
28.5,1.52,10.6,1.39,10.8,0.0,0.0
28.5,2.01,10.7,2.24,11.1,0.0,0.0
28.5,2.28,10.6,2.82,11.2,0.0,0.0
28.6,2.14,10.2,2.84,10.8,0.0,0.0
28.6,1.45,9.79,2.32,10.2,0.0,0.0
28.6,0.323,9.65,1.58,9.78,0.0,0.0
28.6,-0.427,9.52,0.922,9.57,0.0,0.0
28.6,-0.717,9.31,0.419,9.34,0.0,0.0
28.6,-0.838,9.12,0.109,9.16,0.0,0.0
28.6,-0.922,8.98,-0.0242,9.03,0.0,0.0
28.6,-1.02,8.83,-0.00389,8.89,0.0,0.0
28.6,-1.08,8.71,0.0266,8.78,0.0,0.0
28.6,-1.07,8.65,-0.0012,8.72,0.0,0.0
28.7,-0.987,8.64,-0.00569,8.7,0.0,0.0
28.7,-0.833,8.75,0.109,8.79,0.0,0.0
28.7,-0.607,8.9,0.406,8.93,0.0,0.0
28.7,-0.163,8.9,0.579,8.92,0.0,0.0
28.7,0.313,8.78,0.255,8.79,0.0,0.0
28.7,0.647,8.73,-0.366,8.76,0.0,0.0
28.7,0.779,8.71,-0.85,8.79,0.0,0.0
28.7,0.683,8.65,-0.923,8.73,0.0,0.0
28.7,0.371,8.61,-0.582,8.64,0.0,0.0
28.7,0.0293,8.58,-0.0126,8.58,0.0,0.0
28.8,-0.187,8.57,0.594,8.59,0.0,0.0
28.8,-0.324,8.67,1.14,8.75,0.0,0.0
28.8,-0.434,8.83,1.66,9.0,0.0,0.0
28.8,-0.455,9.08,2.14,9.34,0.0,0.0
28.8,-0.377,9.31,2.54,9.65,0.0,0.0
28.8,-0.284,9.42,2.8,9.83,0.0,0.0
28.8,-0.281,9.45,2.93,9.9,0.0,0.0
28.8,-0.341,9.43,2.92,9.88,0.0,0.0
28.8,-0.39,9.4,2.87,9.84,0.0,0.0
28.8,-0.469,9.43,2.89,9.87,0.0,0.0
28.9,-0.538,9.54,3.03,10.0,0.0,0.0
28.9,-0.503,9.63,3.25,10.2,0.0,0.0
28.9,-0.404,9.62,3.38,10.2,0.0,0.0
28.9,-0.299,9.51,3.3,10.1,0.0,0.0
28.9,-0.185,9.27,3.1,9.78,0.0,0.0
28.9,-0.0633,8.96,2.94,9.43,0.0,0.0
28.9,-0.00195,8.73,2.86,9.19,0.0,0.0
28.9,0.079,8.58,2.66,8.98,0.0,0.0
28.9,0.171,8.54,2.14,8.81,0.0,0.0
28.9,0.236,8.74,1.76,8.92,0.0,0.0
29.0,0.18,9.05,1.81,9.24,0.0,0.0
29.0,-0.0178,9.47,2.41,9.77,0.0,0.0
29.0,-0.282,9.82,3.26,10.4,0.0,0.0
29.0,-0.481,10.1,3.93,10.8,0.0,0.0
29.0,-0.571,10.3,4.23,11.1,0.0,0.0
29.0,-0.484,10.7,4.29,11.6,0.0,0.0
29.0,-0.25,11.3,4.23,12.1,0.0,0.0
29.0,-0.0466,12.0,4.27,12.7,0.0,0.0
29.0,-0.125,12.3,4.36,13.0,0.0,0.0
29.0,-0.723,11.9,4.07,12.6,0.0,0.0
29.1,-1.7,10.8,3.28,11.4,0.0,0.0
29.1,-2.64,9.62,2.22,10.2,0.0,0.0
29.1,-3.12,8.72,1.3,9.36,0.0,0.0
29.1,-3.34,8.24,0.875,8.93,0.0,0.0
29.1,-3.85,8.21,1.24,9.16,0.0,0.0
29.1,-4.47,8.57,2.02,9.87,0.0,0.0
29.1,-4.59,9.31,2.51,10.7,0.0,0.0
29.1,-3.13,10.0,2.43,10.8,0.0,0.0
29.1,-0.553,10.1,1.93,10.3,0.0,0.0
29.1,1.2,10.3,1.12,10.4,0.0,0.0
29.2,2.5,10.3,0.277,10.6,0.0,0.0
29.2,3.48,10.1,-0.47,10.7,0.0,0.0
29.2,4.23,9.83,-1.02,10.8,0.0,0.0
29.2,4.79,9.4,-1.21,10.6,0.0,0.0
29.2,5.1,8.96,-1.08,10.4,0.0,0.0
29.2,5.2,8.71,-0.742,10.2,0.0,0.0
29.2,5.01,8.77,-0.236,10.1,0.0,0.0
29.2,4.54,9.08,0.194,10.1,0.0,0.0
29.2,3.73,9.46,0.544,10.2,0.0,0.0
29.2,2.8,9.87,0.786,10.3,0.0,0.0
29.3,2.23,10.2,0.946,10.5,0.0,0.0
29.3,1.97,10.3,0.921,10.5,0.0,0.0
29.3,1.96,10.3,0.663,10.5,0.0,0.0
29.3,2.09,10.2,0.117,10.4,0.0,0.0
29.3,2.15,10.0,-0.481,10.3,0.0,0.0
29.3,2.14,9.98,-0.772,10.2,0.0,0.0
29.3,2.19,9.87,-0.649,10.1,0.0,0.0
29.3,2.32,9.65,-0.465,9.93,0.0,0.0
29.3,2.46,9.38,-0.453,9.71,0.0,0.0
29.3,2.59,9.15,-0.513,9.52,0.0,0.0
29.4,2.66,8.96,-0.554,9.36,0.0,0.0
29.4,2.72,8.74,-0.465,9.17,0.0,0.0
29.4,2.77,8.59,-0.233,9.02,0.0,0.0
29.4,2.86,8.51,0.022,8.98,0.0,0.0
29.4,2.99,8.5,0.26,9.01,0.0,0.0
29.4,3.12,8.58,0.322,9.13,0.0,0.0
29.4,3.26,8.74,0.0534,9.33,0.0,0.0
29.4,3.4,8.92,-0.44,9.56,0.0,0.0
29.4,3.53,9.08,-0.796,9.77,0.0,0.0
29.4,3.61,9.18,-0.928,9.91,0.0,0.0
29.5,3.68,9.2,-0.854,9.95,0.0,0.0
29.5,3.73,9.24,-0.633,9.98,0.0,0.0
29.5,3.73,9.28,-0.193,10.0,0.0,0.0
29.5,3.69,9.2,0.319,9.92,0.0,0.0
29.5,3.63,9.07,0.757,9.8,0.0,0.0
29.5,3.57,8.97,0.992,9.7,0.0,0.0
29.5,3.52,9.02,1.18,9.76,0.0,0.0
29.5,3.39,9.15,1.31,9.85,0.0,0.0
29.5,3.19,9.27,1.19,9.87,0.0,0.0
29.5,2.98,9.36,0.882,9.86,0.0,0.0
29.6,2.73,9.45,0.518,9.85,0.0,0.0
29.6,2.54,9.58,0.218,9.91,0.0,0.0
29.6,2.47,9.64,-0.00629,9.95,0.0,0.0
29.6,2.48,9.63,-0.206,9.95,0.0,0.0
29.6,2.54,9.55,-0.341,9.89,0.0,0.0
29.6,2.58,9.43,-0.424,9.78,0.0,0.0
29.6,2.64,9.3,-0.464,9.68,0.0,0.0
29.6,2.67,9.17,-0.47,9.56,0.0,0.0
29.6,2.7,9.07,-0.498,9.47,0.0,0.0
29.6,2.71,8.96,-0.41,9.37,0.0,0.0
29.7,2.79,8.88,-0.0689,9.31,0.0,0.0
29.7,2.92,8.89,0.394,9.36,0.0,0.0
29.7,3.08,9.02,0.587,9.55,0.0,0.0
29.7,3.22,9.23,0.386,9.79,0.0,0.0
29.7,3.33,9.38,0.21,9.95,0.0,0.0
29.7,3.52,9.41,0.358,10.0,0.0,0.0
29.7,3.75,9.25,0.815,10.0,0.0,0.0
29.7,3.96,9.07,1.04,9.95,0.0,0.0
29.7,4.11,9.07,0.651,9.98,0.0,0.0
29.7,4.28,9.21,0.132,10.2,0.0,0.0
29.8,4.48,9.27,-0.0452,10.3,0.0,0.0
29.8,4.75,9.27,0.0187,10.4,0.0,0.0
29.8,5.09,9.34,0.0713,10.6,0.0,0.0
29.8,5.44,9.62,-0.245,11.1,0.0,0.0
29.8,5.77,10.1,-1.03,11.6,0.0,0.0
29.8,6.15,10.5,-1.86,12.3,0.0,0.0
29.8,6.62,10.7,-2.34,12.8,0.0,0.0
29.8,7.08,10.6,-1.9,12.9,0.0,0.0
29.8,7.27,10.5,-0.904,12.8,0.0,0.0
29.8,6.29,11.3,-0.0109,13.0,0.0,0.0
29.9,5.07,12.1,0.534,13.2,0.0,0.0
29.9,4.56,12.1,0.687,13.0,0.0,0.0
29.9,3.94,11.9,0.754,12.5,0.0,0.0
29.9,3.1,11.5,1.11,12.0,0.0,0.0
29.9,1.99,11.3,2.16,11.7,0.0,0.0
29.9,0.563,11.2,2.32,11.4,0.0,0.0
29.9,-0.264,11.3,-0.149,11.3,0.0,0.0
29.9,-0.259,11.7,-1.11,11.7,0.0,0.0
29.9,-0.281,12.0,-0.598,12.0,0.0,0.0
29.9,-0.388,12.4,0.171,12.4,0.0,0.0
30.0,-0.358,12.9,0.724,12.9,0.0,0.0
30.0,-0.212,13.4,0.73,13.4,0.0,0.0
30.0,-0.0775,13.8,0.414,13.8,0.0,0.0
30.0,-0.0602,14.0,-0.175,14.0,0.0,0.0
30.0,-0.154,14.4,-1.03,14.4,0.0,0.0
0.00072,8.88,-7.76,0.278,11.8,0.0,1.0
0.0107,9.02,-7.67,0.391,11.8,0.0,1.0
0.0207,9.22,-7.51,0.536,11.9,0.0,1.0
0.0307,9.28,-7.21,0.689,11.8,0.0,1.0
0.0408,9.38,-6.85,0.797,11.6,0.0,1.0
0.0508,9.54,-6.53,0.776,11.6,0.0,1.0
0.0608,9.7,-6.2,0.752,11.5,0.0,1.0
0.0708,9.89,-5.9,0.735,11.5,0.0,1.0
0.0808,10.1,-5.64,0.634,11.6,0.0,1.0
0.0908,10.4,-5.48,0.531,11.7,0.0,1.0
0.101,10.7,-5.35,0.487,11.9,0.0,1.0
0.111,11.0,-5.21,0.395,12.2,0.0,1.0
0.121,11.2,-5.09,0.288,12.3,0.0,1.0
0.131,11.4,-4.97,0.249,12.5,0.0,1.0
0.141,11.7,-4.72,0.242,12.6,0.0,1.0
0.151,11.8,-4.22,0.37,12.6,0.0,1.0
0.161,12.1,-3.55,0.687,12.6,0.0,1.0
0.171,12.4,-2.94,1.17,12.8,0.0,1.0
0.181,12.8,-2.58,1.64,13.2,0.0,1.0
0.191,13.5,-2.44,1.96,13.8,0.0,1.0
0.201,14.1,-2.28,2.31,14.5,0.0,1.0
0.211,14.6,-1.99,2.79,15.0,0.0,1.0
0.221,14.9,-1.77,3.2,15.4,0.0,1.0
0.231,14.8,-1.67,3.43,15.2,0.0,1.0
0.241,14.1,-1.45,3.45,14.6,0.0,1.0
0.251,13.4,-1.34,3.72,14.0,0.0,1.0
0.261,12.8,-1.36,3.93,13.4,0.0,1.0
0.271,12.2,-1.36,4.0,12.9,0.0,1.0
0.281,11.6,-1.31,4.13,12.4,0.0,1.0
0.291,11.0,-1.19,4.3,11.9,0.0,1.0
0.301,10.4,-1.07,4.5,11.4,0.0,1.0
0.311,9.87,-1.05,4.6,10.9,0.0,1.0
0.321,9.49,-1.09,4.67,10.6,0.0,1.0
0.331,9.21,-1.26,4.71,10.4,0.0,1.0
0.341,8.76,-1.54,4.72,10.1,0.0,1.0
0.351,8.34,-1.72,4.73,9.74,0.0,1.0
0.361,8.1,-1.91,4.58,9.5,0.0,1.0
0.371,8.08,-2.2,4.5,9.5,0.0,1.0
0.381,7.99,-2.32,4.39,9.41,0.0,1.0
0.391,7.83,-2.26,4.15,9.15,0.0,1.0
0.401,7.72,-2.24,3.84,8.91,0.0,1.0
0.411,7.65,-2.16,3.6,8.72,0.0,1.0
0.421,7.7,-2.03,3.6,8.74,0.0,1.0
0.431,7.82,-2.06,3.73,8.9,0.0,1.0
0.441,8.02,-2.15,4.07,9.25,0.0,1.0
0.451,8.16,-2.33,4.71,9.71,0.0,1.0
0.461,8.29,-2.67,5.31,10.2,0.0,1.0
0.471,8.42,-3.08,5.72,10.6,0.0,1.0
0.481,8.53,-3.4,6.14,11.0,0.0,1.0
0.491,8.47,-3.64,6.39,11.2,0.0,1.0
0.501,8.25,-3.69,6.44,11.1,0.0,1.0
0.511,8.03,-3.6,6.39,10.9,0.0,1.0
0.521,7.86,-3.57,6.22,10.6,0.0,1.0
0.531,7.86,-3.72,6.0,10.6,0.0,1.0
0.541,8.07,-4.06,5.7,10.7,0.0,1.0
0.551,8.46,-4.53,5.41,11.0,0.0,1.0
0.561,8.82,-5.01,5.09,11.4,0.0,1.0
0.571,9.04,-5.29,4.85,11.5,0.0,1.0
0.581,9.16,-5.24,4.9,11.6,0.0,1.0
0.591,9.33,-4.98,5.16,11.8,0.0,1.0
0.601,9.68,-4.78,5.5,12.1,0.0,1.0
0.611,10.0,-4.53,5.87,12.5,0.0,1.0
0.621,10.4,-4.17,6.21,12.8,0.0,1.0
0.631,10.7,-3.93,6.66,13.2,0.0,1.0
0.641,10.9,-3.73,6.94,13.5,0.0,1.0
0.651,11.1,-3.92,6.91,13.7,0.0,1.0
0.661,11.0,-4.02,6.69,13.5,0.0,1.0
0.671,10.5,-3.69,6.33,12.8,0.0,1.0
0.681,9.83,-3.39,5.78,11.9,0.0,1.0
0.691,9.19,-3.39,5.12,11.1,0.0,1.0
0.701,8.54,-3.3,4.48,10.2,0.0,1.0
0.711,7.86,-3.15,4.0,9.36,0.0,1.0
0.721,7.23,-3.06,3.69,8.68,0.0,1.0
0.731,6.69,-3.0,3.47,8.12,0.0,1.0
0.741,6.25,-2.94,3.31,7.66,0.0,1.0
0.751,5.9,-2.88,3.21,7.31,0.0,1.0
0.761,5.59,-2.77,3.16,6.99,0.0,1.0
0.771,5.32,-2.66,3.08,6.7,0.0,1.0
0.781,5.11,-2.57,2.98,6.45,0.0,1.0
0.791,4.95,-2.47,2.85,6.22,0.0,1.0
0.801,4.84,-2.37,2.7,6.02,0.0,1.0
0.811,4.82,-2.29,2.53,5.9,0.0,1.0
0.821,4.82,-2.27,2.35,5.82,0.0,1.0
0.831,4.87,-2.31,2.13,5.8,0.0,1.0
0.841,4.97,-2.32,1.97,5.83,0.0,1.0
0.851,5.08,-2.35,1.91,5.92,0.0,1.0
0.861,5.26,-2.44,1.83,6.08,0.0,1.0
0.871,5.5,-2.53,1.76,6.3,0.0,1.0
0.881,5.7,-2.59,1.71,6.49,0.0,1.0
0.891,5.96,-2.66,1.71,6.75,0.0,1.0
0.901,6.19,-2.73,1.68,6.97,0.0,1.0
0.911,6.4,-2.79,1.65,7.18,0.0,1.0
0.921,6.63,-2.84,1.61,7.39,0.0,1.0
0.931,6.83,-2.89,1.6,7.59,0.0,1.0
0.941,7.01,-2.93,1.63,7.77,0.0,1.0
0.951,7.18,-3.01,1.68,7.97,0.0,1.0
0.962,7.25,-3.16,1.73,8.1,0.0,1.0
0.972,7.27,-3.32,1.8,8.19,0.0,1.0
0.982,7.36,-3.54,1.81,8.37,0.0,1.0
0.992,7.54,-3.81,1.77,8.63,0.0,1.0
1.0,7.69,-4.1,1.76,8.89,0.0,1.0
1.01,7.79,-4.43,1.73,9.13,0.0,1.0
1.02,7.94,-4.8,1.68,9.43,0.0,1.0
1.03,8.14,-5.18,1.66,9.79,0.0,1.0
1.04,8.39,-5.6,1.67,10.2,0.0,1.0
1.05,8.63,-6.05,1.68,10.7,0.0,1.0
1.06,8.84,-6.47,1.71,11.1,0.0,1.0
1.07,8.99,-6.8,1.7,11.4,0.0,1.0
1.08,9.1,-7.06,1.73,11.7,0.0,1.0
1.09,9.24,-7.3,1.82,11.9,0.0,1.0
1.1,9.48,-7.64,1.93,12.3,0.0,1.0
1.11,9.86,-8.17,2.01,13.0,0.0,1.0
1.12,10.4,-8.9,2.07,13.8,0.0,1.0
1.13,10.9,-9.59,2.09,14.7,0.0,1.0
1.14,11.4,-9.98,2.11,15.3,0.0,1.0
1.15,11.5,-10.2,1.93,15.5,0.0,1.0
1.16,11.4,-10.3,1.8,15.5,0.0,1.0
1.17,11.1,-9.75,1.96,14.9,0.0,1.0
1.18,10.7,-8.78,2.26,14.0,0.0,1.0
1.19,10.3,-8.25,2.26,13.4,0.0,1.0
1.2,10.1,-7.68,2.34,12.9,0.0,1.0
1.21,10.1,-7.18,2.46,12.6,0.0,1.0
1.22,10.1,-6.76,2.5,12.4,0.0,1.0
1.23,10.1,-6.29,2.5,12.2,0.0,1.0
1.24,10.2,-5.96,2.3,12.0,0.0,1.0
1.25,10.4,-5.71,1.99,12.0,0.0,1.0
1.26,10.5,-5.48,1.66,12.0,0.0,1.0
1.27,10.6,-5.29,1.32,11.9,0.0,1.0
1.28,10.6,-5.12,0.971,11.9,0.0,1.0
1.29,10.6,-4.96,0.689,11.7,0.0,1.0
1.3,10.4,-4.76,0.523,11.5,0.0,1.0
1.31,10.2,-4.53,0.337,11.2,0.0,1.0
1.32,10.1,-4.33,0.128,10.9,0.0,1.0
1.33,9.78,-4.15,0.024,10.6,0.0,1.0
1.34,9.54,-3.96,-0.019,10.3,0.0,1.0
1.35,9.27,-3.87,-0.0748,10.0,0.0,1.0
1.36,8.99,-3.85,-0.0407,9.78,0.0,1.0
1.37,8.72,-3.93,-0.00704,9.57,0.0,1.0
1.38,8.29,-4.08,0.0942,9.24,0.0,1.0
1.39,7.73,-4.23,0.25,8.82,0.0,1.0
1.4,7.28,-4.33,0.389,8.48,0.0,1.0
1.41,6.97,-4.43,0.581,8.28,0.0,1.0
1.42,6.67,-4.57,0.763,8.12,0.0,1.0
1.43,6.4,-4.72,0.855,8.0,0.0,1.0
1.44,6.16,-4.76,0.93,7.84,0.0,1.0
1.45,5.91,-4.76,1.03,7.66,0.0,1.0
1.46,5.71,-4.78,1.08,7.52,0.0,1.0
1.47,5.63,-4.87,1.1,7.52,0.0,1.0
1.48,5.58,-4.93,1.16,7.54,0.0,1.0
1.49,5.45,-4.9,1.29,7.44,0.0,1.0
1.5,5.34,-4.82,1.47,7.34,0.0,1.0
1.51,5.31,-4.83,1.52,7.34,0.0,1.0
1.52,5.4,-4.84,1.58,7.42,0.0,1.0
1.53,5.52,-4.77,1.69,7.49,0.0,1.0
1.54,5.57,-4.64,1.74,7.46,0.0,1.0
1.55,5.71,-4.54,1.75,7.5,0.0,1.0
1.56,5.83,-4.45,1.7,7.53,0.0,1.0
1.57,5.95,-4.36,1.67,7.56,0.0,1.0
1.58,6.14,-4.33,1.6,7.68,0.0,1.0
1.59,6.51,-4.39,1.58,8.01,0.0,1.0
1.6,7.02,-4.48,1.63,8.49,0.0,1.0
1.61,7.57,-4.63,1.65,9.03,0.0,1.0
1.62,8.12,-4.81,1.69,9.59,0.0,1.0
1.63,8.66,-4.95,1.71,10.1,0.0,1.0
1.64,9.18,-5.04,1.63,10.6,0.0,1.0
1.65,9.69,-5.14,1.57,11.1,0.0,1.0
1.66,10.1,-5.21,1.51,11.5,0.0,1.0
1.67,10.5,-5.32,1.38,11.8,0.0,1.0
1.68,11.1,-5.65,1.3,12.5,0.0,1.0
1.69,11.9,-6.33,1.25,13.5,0.0,1.0
1.7,12.8,-7.22,1.29,14.8,0.0,1.0
1.71,13.8,-8.02,1.46,16.0,0.0,1.0
1.72,14.6,-8.51,1.7,17.0,0.0,1.0
1.73,14.9,-8.52,1.94,17.3,0.0,1.0
1.74,14.9,-8.13,2.16,17.1,0.0,1.0
1.75,14.5,-7.51,2.39,16.5,0.0,1.0
1.76,14.0,-6.87,2.61,15.8,0.0,1.0
1.77,13.6,-6.36,2.79,15.2,0.0,1.0
1.78,13.2,-6.01,3.04,14.8,0.0,1.0
1.79,12.8,-5.86,3.31,14.5,0.0,1.0
1.8,12.4,-5.91,3.57,14.2,0.0,1.0
1.81,11.7,-6.03,3.75,13.7,0.0,1.0
1.82,11.1,-6.14,3.72,13.2,0.0,1.0
1.83,10.5,-6.33,3.49,12.7,0.0,1.0
1.84,9.96,-6.52,3.31,12.4,0.0,1.0
1.85,9.52,-6.57,3.02,12.0,0.0,1.0
1.86,9.13,-6.57,2.72,11.6,0.0,1.0
1.87,8.79,-6.59,2.51,11.3,0.0,1.0
1.88,8.48,-6.53,2.38,11.0,0.0,1.0
1.89,8.22,-6.4,2.29,10.7,0.0,1.0
1.9,8.0,-6.3,2.24,10.4,0.0,1.0
1.91,7.77,-6.24,2.2,10.2,0.0,1.0
1.92,7.57,-6.14,2.09,9.97,0.0,1.0
1.93,7.47,-6.06,2.0,9.82,0.0,1.0
1.94,7.37,-6.06,1.84,9.71,0.0,1.0
1.95,7.27,-6.05,1.69,9.61,0.0,1.0
1.96,7.16,-6.03,1.6,9.5,0.0,1.0
1.97,7.11,-6.02,1.49,9.43,0.0,1.0
1.98,7.12,-6.0,1.36,9.41,0.0,1.0
1.99,7.15,-6.02,1.22,9.43,0.0,1.0
2.0,7.23,-6.06,1.07,9.5,0.0,1.0
2.01,7.34,-6.11,0.948,9.6,0.0,1.0
2.02,7.51,-6.14,0.958,9.75,0.0,1.0
2.03,7.6,-6.17,0.968,9.84,0.0,1.0
2.04,7.65,-6.16,1.0,9.87,0.0,1.0
2.05,7.68,-6.12,1.09,9.88,0.0,1.0
2.06,7.64,-6.08,1.23,9.84,0.0,1.0
2.07,7.59,-6.05,1.33,9.79,0.0,1.0
2.08,7.6,-6.01,1.44,9.8,0.0,1.0
2.09,7.61,-6.01,1.55,9.82,0.0,1.0
2.1,7.6,-5.99,1.67,9.82,0.0,1.0
2.11,7.51,-5.96,1.76,9.75,0.0,1.0
2.12,7.4,-5.99,1.8,9.68,0.0,1.0
2.13,7.29,-6.03,1.84,9.64,0.0,1.0
2.14,7.18,-6.14,1.85,9.62,0.0,1.0
2.15,7.09,-6.28,1.82,9.64,0.0,1.0
2.16,6.95,-6.46,1.77,9.65,0.0,1.0
2.17,6.82,-6.68,1.75,9.7,0.0,1.0
2.18,6.67,-6.86,1.81,9.74,0.0,1.0
2.19,6.53,-6.98,1.87,9.74,0.0,1.0
2.2,6.36,-7.0,1.91,9.65,0.0,1.0
2.21,6.18,-6.97,1.93,9.52,0.0,1.0
2.22,5.99,-6.92,1.93,9.36,0.0,1.0
2.23,5.85,-6.8,1.94,9.18,0.0,1.0
2.24,5.8,-6.74,1.88,9.08,0.0,1.0
2.25,5.81,-6.81,1.8,9.13,0.0,1.0
2.26,6.01,-7.12,1.68,9.47,0.0,1.0
2.27,6.37,-7.63,1.46,10.0,0.0,1.0
2.28,6.59,-8.01,1.28,10.4,0.0,1.0
2.29,6.63,-8.08,1.21,10.5,0.0,1.0
2.3,6.57,-7.94,1.22,10.4,0.0,1.0
2.31,6.42,-7.71,1.24,10.1,0.0,1.0
2.32,6.22,-7.37,1.33,9.74,0.0,1.0
2.33,6.1,-6.96,1.51,9.37,0.0,1.0
2.34,6.16,-6.61,1.68,9.19,0.0,1.0
2.35,6.31,-6.34,1.85,9.14,0.0,1.0
2.36,6.5,-6.07,1.99,9.11,0.0,1.0
2.37,6.77,-5.99,2.08,9.27,0.0,1.0
2.38,7.11,-6.0,2.12,9.54,0.0,1.0
2.39,7.52,-6.08,2.13,9.9,0.0,1.0
2.4,7.96,-6.19,2.12,10.3,0.0,1.0
2.41,8.43,-6.3,2.1,10.7,0.0,1.0
2.42,8.89,-6.41,2.08,11.2,0.0,1.0
2.43,9.27,-6.48,2.03,11.5,0.0,1.0
2.44,9.66,-6.55,1.98,11.8,0.0,1.0
2.45,9.97,-6.58,1.93,12.1,0.0,1.0
2.46,10.1,-6.53,1.97,12.2,0.0,1.0
2.47,10.0,-6.37,2.07,12.1,0.0,1.0
2.48,9.9,-6.11,2.11,11.8,0.0,1.0
2.49,9.7,-5.9,2.14,11.6,0.0,1.0
2.5,9.58,-5.75,2.17,11.4,0.0,1.0
2.51,9.5,-5.58,2.18,11.2,0.0,1.0
2.52,9.41,-5.47,2.17,11.1,0.0,1.0
2.53,9.31,-5.41,2.19,11.0,0.0,1.0
2.54,9.15,-5.35,2.23,10.8,0.0,1.0
2.55,8.98,-5.3,2.27,10.7,0.0,1.0
2.56,8.82,-5.31,2.29,10.5,0.0,1.0
2.57,8.65,-5.34,2.34,10.4,0.0,1.0
2.58,8.42,-5.41,2.37,10.3,0.0,1.0
2.59,8.17,-5.47,2.39,10.1,0.0,1.0
2.6,7.94,-5.43,2.36,9.91,0.0,1.0
2.61,7.73,-5.47,2.3,9.75,0.0,1.0
2.62,7.57,-5.54,2.24,9.65,0.0,1.0
2.63,7.47,-5.53,2.23,9.56,0.0,1.0
2.64,7.34,-5.46,2.26,9.43,0.0,1.0
2.65,7.22,-5.36,2.3,9.28,0.0,1.0
2.66,7.14,-5.27,2.35,9.18,0.0,1.0
2.67,7.13,-5.21,2.39,9.15,0.0,1.0
2.68,7.13,-5.13,2.4,9.11,0.0,1.0
2.69,7.19,-5.04,2.44,9.12,0.0,1.0
2.7,7.28,-4.99,2.43,9.15,0.0,1.0
2.71,7.38,-4.92,2.38,9.19,0.0,1.0
2.72,7.53,-4.83,2.3,9.24,0.0,1.0
2.73,7.72,-4.79,2.17,9.34,0.0,1.0
2.74,7.99,-4.75,2.08,9.52,0.0,1.0
2.75,8.22,-4.63,1.99,9.65,0.0,1.0
2.76,8.45,-4.51,1.88,9.76,0.0,1.0
2.77,8.71,-4.46,1.81,9.95,0.0,1.0
2.78,8.99,-4.45,1.8,10.2,0.0,1.0
2.79,9.28,-4.47,1.8,10.5,0.0,1.0
2.8,9.55,-4.54,1.85,10.7,0.0,1.0
2.81,9.97,-4.62,1.94,11.2,0.0,1.0
2.82,10.3,-4.67,2.05,11.5,0.0,1.0
2.83,10.6,-4.71,2.16,11.8,0.0,1.0
2.84,10.9,-4.82,2.29,12.1,0.0,1.0
2.85,11.3,-5.23,2.35,12.7,0.0,1.0
2.86,12.0,-6.07,2.38,13.6,0.0,1.0
2.87,13.0,-7.26,2.42,15.1,0.0,1.0
2.88,14.1,-8.24,2.51,16.5,0.0,1.0
2.89,14.9,-8.62,2.65,17.4,0.0,1.0
2.9,15.4,-8.39,2.8,17.8,0.0,1.0
2.91,15.7,-8.54,2.8,18.1,0.0,1.0
2.92,15.6,-8.24,2.62,17.9,0.0,1.0
2.93,15.2,-7.21,2.57,17.0,0.0,1.0
2.94,14.7,-6.58,2.5,16.3,0.0,1.0
2.95,14.2,-6.42,2.31,15.7,0.0,1.0
2.96,13.8,-6.46,2.13,15.4,0.0,1.0
2.97,13.5,-6.78,1.98,15.2,0.0,1.0
2.98,13.2,-7.29,1.79,15.2,0.0,1.0
2.99,13.1,-7.87,1.6,15.4,0.0,1.0
3.0,12.9,-8.54,1.36,15.5,0.0,1.0
3.01,12.6,-9.04,1.18,15.6,0.0,1.0
3.02,12.3,-9.33,1.11,15.4,0.0,1.0
3.03,11.9,-9.57,1.14,15.3,0.0,1.0
3.04,11.5,-9.72,1.27,15.1,0.0,1.0
3.05,11.1,-9.83,1.37,14.9,0.0,1.0
3.06,10.8,-9.85,1.51,14.7,0.0,1.0
3.07,10.6,-9.81,1.67,14.5,0.0,1.0
3.08,10.3,-9.81,1.75,14.3,0.0,1.0
3.09,10.1,-9.74,1.71,14.1,0.0,1.0
3.1,9.91,-9.58,1.61,13.9,0.0,1.0
3.11,9.73,-9.42,1.45,13.6,0.0,1.0
3.12,9.63,-9.29,1.22,13.4,0.0,1.0
